Country,Indicator Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,Indicator Name
Colombia,EG.USE.PCAP.KG.OE,689.979693604754,684.402386041295,684.635103159862,723.814816283695,724.070279268057,,,,,,Energy use (kg of oil equivalent per capita)
Colombia,SP.DYN.TFRT.IN,1.992,1.958,1.93,1.905,1.883,1.863,1.843,1.825,1.807,1.789,"Fertility rate, total (births per woman)"
Colombia,AG.PRD.FOOD.XD,82.82,85.23,92.74,96.05,96.87,100.48,102.65,105.09,105.1,,Food production index (2014-2016 = 100)
Colombia,AG.LND.FRST.ZS,54.806480396575,54.6851410545291,54.5638017124831,54.4424623704371,54.3211230283912,54.1997836863452,54.0419017575485,53.8438666065795,53.6642451554754,53.4846327174403,Forest area (% of land area)
Colombia,EG.USE.COMM.FO.ZS,76.9531038680444,75.7184354780395,75.5498801460362,76.7621271757288,76.685692626894,,,,,,Fossil fuel energy consumption (% of total)
Colombia,NY.GDP.MKTP.KD.ZG,4.49465897070922,6.94789198173555,3.91263576716115,5.13399351995672,4.49903000110972,2.95590137527523,2.08738250162794,1.35936086788746,2.56432428277704,3.28111680452643,GDP growth (annual %)
Colombia,EN.CLC.GHGR.MT.CE,,,,,,,,,,,GHG net emissions/removals by LUCF (Mt of CO2 equivalent)
Colombia,SI.POV.GINI,54.6,53.5,52.6,52.6,52.6,51.0,50.6,49.7,50.4,51.3,Gini index (World Bank estimate)
Colombia,GE.EST,-0.0592384,0.0388793,0.022952,0.0713581,-0.1005563,-0.0361266,0.0154443,-0.0738818,-0.0852262,0.0712232,Government Effectiveness: Estimate
Colombia,SE.XPD.TOTL.GB.ZS,16.4185791015625,15.5291404724121,15.5128297805786,16.9007892608643,15.7360601425171,15.1337795257568,16.1397800445557,16.1403198242188,15.9826202392578,,"Government expenditure on education, total (% of government expenditure)"
Colombia,EN.CLC.HEAT.XD,,,,,,,,,,,Heat Index 35 (projected change in days)
Colombia,SH.MED.BEDS.ZS,1.48,1.45,1.48,1.54,1.59,1.61,1.68,1.7,1.71,,"Hospital beds (per 1,000 people)"
Colombia,SI.DST.FRST.20,3.3,3.5,3.5,3.5,3.6,3.8,3.9,4.1,4.0,3.7,Income share held by lowest 20%
Colombia,IT.NET.USER.ZS,36.5,40.35091575,48.98,51.7,52.57,55.90497251,58.13649357,62.25988032,64.12637682,65.00690072,Individuals using the Internet (% of population)
Colombia,SL.TLF.ACTI.ZS,72.24,73.01,74.05,73.75,73.92,74.43,74.12,73.91,73.6,72.86,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)"
Colombia,SP.DYN.LE00.IN,75.424,75.655,75.882,76.105,76.322,76.531,76.732,76.925,77.109,77.287,"Life expectancy at birth, total (years)"
Colombia,SE.ADT.LITR.ZS,93.3723297119141,93.5805282592773,,,94.1862487792969,94.2450485229492,94.6538467407227,,95.0925064086914,,"Literacy rate, adult total (% of people ages 15 and above)"
Colombia,EN.MAM.THRD.NO,,,,,,,,,58.0,,"Mammal species, threatened"
Colombia,EN.CLC.PRCP.XD,,,,,,,,,,,"Maximum 5-day Rainfall, 25-year Return Level (projected change in mm)"
Colombia,EN.CLC.SPEI.XD,,,,,,,,,,,"Mean Drought Index (projected change, unitless)"
Colombia,EN.ATM.METH.PC,1.64054781427354,1.57458770494031,1.51967236714538,1.51111423877394,1.50124428048498,1.49829546794871,1.49288901590716,1.52402857796888,1.54446977527018,,Methane emissions (metric tons of CO2 equivalent per capita)
Colombia,SH.DYN.MORT,18.4,17.8,17.2,16.7,16.1,15.6,15.1,14.7,14.2,13.8,"Mortality rate, under-5 (per 1,000 live births)"
Colombia,SM.POP.NETM,,,-193380.0,,,,,1023981.0,,,Net migration
Colombia,EN.ATM.NOXE.PC,0.496653240444583,0.475223271171137,0.460763272700605,0.425202512105905,0.432637693652741,0.416450383577318,0.412869334349184,0.430997081078402,0.437364843792287,,Nitrous oxide emissions (metric tons of CO2 equivalent per capita)
Colombia,IP.PAT.RESD,133.0,183.0,213.0,251.0,260.0,321.0,545.0,595.0,415.0,422.0,"Patent applications, residents"
Colombia,SH.H2O.SMDW.ZS,71.63641566,71.81544321,71.98906116,72.15687944,72.31897619,72.47583227,72.62751108,72.74865169,72.88915478,72.95185947,People using safely managed drinking water services (% of population)
Colombia,SH.STA.SMSS.ZS,16.79012145,16.94703883,17.1028812,17.25773154,17.41161543,17.5644759,17.71633204,17.86728223,18.01735351,18.16657441,People using safely managed sanitation services (% of population)
Colombia,EN.ATM.PM25.MC.M3,21.4978454233525,21.3677787511874,20.5366362157463,19.2233480224231,18.3442052573323,17.3002842821175,16.580600367949,16.5272102219124,,,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)"
Colombia,PV.EST,-1.537185,-1.284656,-1.40181,-1.291972,-1.114594,-1.069147,-0.8824593,-0.7726035,-0.7874593,-0.900254,Political Stability and Absence of Violence/Terrorism: Estimate
Colombia,SP.POP.65UP.TO.ZS,6.58641788305431,6.77742390799607,6.97763841683379,7.19287996365583,7.43065829756691,7.69469418432195,7.9362882680438,8.19908853104178,8.47804701986958,8.76583000729666,Population ages 65 and above (% of total population)
Colombia,EN.POP.DNST,40.7595304191077,41.1561487156377,41.5283650292925,41.9067075259126,42.332317260027,42.8307048219919,43.4205029292474,44.0827796304642,44.7598521856692,45.3712870662461,Population density (people per sq. km of land area)
Colombia,SI.POV.NAHC,,,,,,,,,,35.7,Poverty headcount ratio at national poverty lines (% of population)
Colombia,SH.STA.OWAD.ZS,55.6,56.2,56.8,57.4,57.9,58.5,59.0,,,,Prevalence of overweight (% of adults)
Colombia,SN.ITK.DEFC.ZS,13.1,12.1,10.1,8.1,7.1,6.5,6.8,7.1,7.9,8.8,Prevalence of undernourishment (% of population)
Colombia,SG.GEN.PARL.ZS,12.6506024096386,12.1212121212121,12.1212121212121,12.1212121212121,19.8795180722892,19.8795180722892,19.8795180722892,18.6746987951807,18.1286549707602,18.7134502923977,Proportion of seats held by women in national parliaments (%)
Colombia,SL.TLF.CACT.FM.ZS,68.2631063204311,68.8215242269296,70.2496364517693,70.6938675787931,70.6320156173743,71.2909911008168,71.2657762529102,71.2931034482759,70.7555335724001,70.1147991015722,Ratio of female to male labor force participation rate (%) (modeled ILO estimate)
Colombia,RQ.EST,0.2534749,0.3592378,0.4006766,0.4028929,0.4962346,0.4654272,0.4020093,0.3409346,0.3173888,0.3966121,Regulatory Quality: Estimate
Colombia,EG.ELC.RNEW.ZS,72.1206919763059,83.46528973035,79.5501941031153,73.9986754585505,74.0383106787808,68.236811220424,,,,,Renewable electricity output (% of total electricity output)
Colombia,EG.FEC.RNEW.ZS,29.7450008392334,28.906400680542,28.903600692749,32.2916984558105,32.3832015991211,31.5995006561279,30.7357997894287,32.5289993286133,30.7182006835938,,Renewable energy consumption (% of total final energy consumption)
Colombia,GB.XPD.RSDV.GD.ZS,0.19532,0.20625,0.234,0.27128,0.30563,0.28975,0.26694,0.24294,0.23699,,Research and development expenditure (% of GDP)
Colombia,RL.EST,-0.3085898,-0.2558286,-0.353872,-0.4058876,-0.2919019,-0.2684166,-0.2787975,-0.3600142,-0.4063349,-0.4169289,Rule of Law: Estimate
Colombia,SE.PRM.ENRR,120.323211669922,117.669471740723,114.960052490234,116.26921081543,114.544418334961,115.231887817383,116.233703613281,114.983268737793,114.526657104492,,"School enrollment, primary (% gross)"
Colombia,SE.ENR.PRSC.FM.ZS,1.03966999053955,1.02827000617981,1.02807998657227,1.02833998203278,1.02436995506287,1.0215699672699,1.01984000205994,1.0140700340271,1.01321005821228,,"School enrollment, primary and secondary (gross), gender parity index (GPI)"
Colombia,IP.JRN.ARTC.SC,3168.15,3541.21,4124.71,4589.7,5173.66,5409.93,6292.29,6681.57,7195.02,,Scientific and technical journal articles
Colombia,IC.LGL.CRED.XQ,,,,3.0,11.0,11.0,11.0,11.0,11.0,11.0,Strength of legal rights index (0=weak to 12=strong)
Colombia,ER.PTD.TOTL.ZS,,,,,,,9.44644364805646,15.6885212658182,15.6885212658182,,Terrestrial and marine protected areas (% of total territorial area)
Colombia,SL.UEM.TOTL.ZS,10.98,10.11,9.74,9.05,8.57,8.3,8.69,8.87,9.11,9.96,"Unemployment, total (% of total labor force) (modeled ILO estimate)"
Colombia,SP.UWT.TFRT,8.0,,,,,7.0,6.7,,,,Unmet need for contraception (% of married women ages 15-49)
Colombia,VA.EST,-0.1323792,-0.0597142,-0.0639913,-0.0812788,-0.0433162,0.0039271,0.1218224,0.1120687,0.1903,0.2294835,Voice and Accountability: Estimate
Costa Rica,EG.CFT.ACCS.ZS,91.89,92.13,92.53,92.69,92.91,93.2,93.45,,,,Access to clean fuels and technologies for cooking (% of population)
Costa Rica,EG.ELC.ACCS.ZS,98.995734,99.232348,99.503298,99.563517,99.359291,99.409804,99.5,99.6,99.7,99.71,Access to electricity (% of population)
Costa Rica,NY.ADJ.DRES.GN.ZS,0.297655753700812,0.320618744465859,0.418776596723954,0.527109849622726,0.682097283262352,0.662047914867149,0.815953950589671,0.863941297349269,0.791419531090281,0.682899840945326,Adjusted savings: natural resources depletion (% of GNI)
Costa Rica,NY.ADJ.DFOR.GN.ZS,0.284380018314945,0.294060652480948,0.399215755593044,0.524312369087986,0.680204546922199,0.660875294583742,0.814191630541257,0.862270023049578,0.789888038600639,0.682899840945326,Adjusted savings: net forest depletion (% of GNI)
Costa Rica,AG.LND.AGRI.ZS,35.6247551899726,35.6247551899726,35.4876615746181,35.2722287504896,34.8217783000392,34.8119858989424,34.8119858989424,34.8511555033294,34.9099099099099,,Agricultural land (% of land area)
Costa Rica,NV.AGR.TOTL.ZS,6.48518940835947,5.59987212230861,5.13084191407458,4.78335093294853,4.88788378983139,4.74911042904841,4.9143557868633,4.69977633159901,4.35202961871072,4.1499948112757,"Agriculture, forestry, and fishing, value added (% of GDP)"
Costa Rica,ER.H2O.FWTL.ZS,,,2.06991150442478,,,,,2.82654867256637,,,"Annual freshwater withdrawals, total (% of internal resources)"
Costa Rica,SI.SPR.PCAP.ZG,,,,,,,,,,0.52,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)"
Costa Rica,SH.DTH.COMM.ZS,6.9212271730175,,,,,7.37865122931792,,,,7.1284953663228,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)"
Costa Rica,SL.TLF.0714.ZS,,2.5,,,,,1.31,,,,"Children in employment, total (% of children ages 7-14)"
Costa Rica,EN.ATM.CO2E.PC,1.55329336424773,1.60368272896294,1.58916280556988,1.64061954686426,1.63281818579928,1.55534308826366,1.64920307568209,1.65254027561867,1.65218405330354,,CO2 emissions (metric tons per capita)
Costa Rica,CC.EST,0.7081604,0.6489542,0.6182616,0.6259013,0.7554398,0.7484275,0.7442378,0.4666447,0.5514317,0.722371,Control of Corruption: Estimate
Costa Rica,EN.CLC.CDDY.XD,,,,,,,,,,,Cooling Degree Days (projected change in number of degree Celsius)
Costa Rica,EN.CLC.MDAT.ZS,,,,,,,,,,,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)"
Costa Rica,IC.BUS.EASE.XQ,,,,,,,,,,74.0,Ease of doing business index (1=most business-friendly regulations)
Costa Rica,EG.ELC.COAL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Electricity production from coal sources (% of total)
Costa Rica,EG.IMP.CONS.ZS,47.5695406273266,48.1964316173125,47.9157448178892,49.0499358240538,49.8341838008713,,,,,,"Energy imports, net (% of energy use)"
Costa Rica,EG.EGY.PRIM.PP.KD,3.38072575479393,3.24078901262048,3.13274825041776,3.09942694026916,3.01181173402872,2.87898186287011,,,,,Energy intensity level of primary energy (MJ/$2011 PPP GDP)
Costa Rica,EG.USE.PCAP.KG.OE,1015.01429532367,1004.72859774241,1009.45711852147,1021.26162799648,1023.01022440302,,,,,,Energy use (kg of oil equivalent per capita)
Costa Rica,SP.DYN.TFRT.IN,1.885,1.869,1.853,1.838,1.823,1.806,1.789,1.772,1.754,1.737,"Fertility rate, total (births per woman)"
Costa Rica,AG.PRD.FOOD.XD,89.27,92.44,95.26,97.88,100.51,98.29,101.19,106.68,108.84,,Food production index (2014-2016 = 100)
Costa Rica,AG.LND.FRST.ZS,56.231884057971,56.5524089306698,56.8729338033686,57.1934586760674,57.5139835487662,57.8345084214649,58.1551116333725,58.4757148452801,58.7961222091657,59.1167254210732,Forest area (% of land area)
Costa Rica,EG.USE.COMM.FO.ZS,47.5159042094903,48.264809793525,47.8848298663367,49.37779479225,49.8802727339625,,,,,,Fossil fuel energy consumption (% of total)
Costa Rica,NY.GDP.MKTP.KD.ZG,5.36034352598161,4.40315923968009,4.882592368743,2.49476610782379,3.54210987765977,3.65208096802883,4.20432325175899,4.1576989627609,2.05620273021192,2.16795180652522,GDP growth (annual %)
Costa Rica,EN.CLC.GHGR.MT.CE,,,,,,,,,,,GHG net emissions/removals by LUCF (Mt of CO2 equivalent)
Costa Rica,SI.POV.GINI,48.2,48.7,48.6,49.3,48.6,48.4,48.7,48.3,48.0,48.2,Gini index (World Bank estimate)
Costa Rica,GE.EST,0.3081369,0.338154,0.5001248,0.4823061,0.3965975,0.3756126,0.355468,0.2485956,0.3781868,0.4231587,Government Effectiveness: Estimate
Costa Rica,SE.XPD.TOTL.GB.ZS,22.8808898925781,23.0096206665039,23.5015602111816,22.8309097290039,23.1095294952393,23.3734302520752,23.4232006072998,30.1514205932617,26.086669921875,,"Government expenditure on education, total (% of government expenditure)"
Costa Rica,EN.CLC.HEAT.XD,,,,,,,,,,,Heat Index 35 (projected change in days)
Costa Rica,SH.MED.BEDS.ZS,1.24,1.23,1.2,1.18,1.17,1.16,1.15,1.14,1.11,1.1,"Hospital beds (per 1,000 people)"
Costa Rica,SI.DST.FRST.20,4.5,4.2,4.2,4.1,4.2,4.3,4.2,4.4,4.3,4.4,Income share held by lowest 20%
Costa Rica,IT.NET.USER.ZS,36.5,39.212196,47.5,45.96,53.0,59.76295014,65.88044919,71.58166462,73.47972844,81.20259644,Individuals using the Internet (% of population)
Costa Rica,SL.TLF.ACTI.ZS,65.71,65.31,69.05,68.75,68.7,67.67,65.39,66.37,68.61,71.15,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)"
Costa Rica,SP.DYN.LE00.IN,78.769,78.919,79.074,79.234,79.398,79.565,79.738,79.914,80.095,80.279,"Life expectancy at birth, total (years)"
Costa Rica,SE.ADT.LITR.ZS,,97.4065780639648,,,,,,,97.8637924194336,,"Literacy rate, adult total (% of people ages 15 and above)"
Costa Rica,EN.MAM.THRD.NO,,,,,,,,,11.0,,"Mammal species, threatened"
Costa Rica,EN.CLC.PRCP.XD,,,,,,,,,,,"Maximum 5-day Rainfall, 25-year Return Level (projected change in mm)"
Costa Rica,EN.CLC.SPEI.XD,,,,,,,,,,,"Mean Drought Index (projected change, unitless)"
Costa Rica,EN.ATM.METH.PC,0.967804444953227,0.9820668124874,0.957763892215939,0.96370582637142,0.957169281330611,0.957134208162251,0.981765692330553,0.983847327905001,0.964107401564534,,Methane emissions (metric tons of CO2 equivalent per capita)
Costa Rica,SH.DYN.MORT,10.5,10.2,9.9,9.6,9.3,9.0,8.9,8.8,8.7,8.6,"Mortality rate, under-5 (per 1,000 live births)"
Costa Rica,SM.POP.NETM,,,19658.0,,,,,21000.0,,,Net migration
Costa Rica,EN.ATM.NOXE.PC,0.364838244485754,0.407935445187074,0.390358111972198,0.390121614614251,0.371189830232786,0.377490431236405,0.400054211427834,0.387882314081643,0.388043228015601,,Nitrous oxide emissions (metric tons of CO2 equivalent per capita)
Costa Rica,IP.PAT.RESD,8.0,13.0,9.0,18.0,15.0,17.0,9.0,19.0,8.0,16.0,"Patent applications, residents"
Costa Rica,SH.H2O.SMDW.ZS,79.27733218,79.49611379,79.70135769,79.89395464,80.07479465,80.24477499,80.40470786,80.53079246,80.52559024,80.52068236,People using safely managed drinking water services (% of population)
Costa Rica,SH.STA.SMSS.ZS,35.12155593,34.47217035,33.83103036,33.23163572,32.65021912,32.08354676,31.53311961,31.00045795,30.48677697,30.33322335,People using safely managed sanitation services (% of population)
Costa Rica,EN.ATM.PM25.MC.M3,19.2729527243907,19.7021329340499,19.335127675511,18.3415171125168,17.5436341138655,16.8792899428772,15.6558122715552,15.7259203021082,,,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)"
Costa Rica,PV.EST,0.6915372,0.508276,0.6384025,0.677918,0.5774182,0.6820255,0.6614283,0.6086774,0.4771462,0.4602174,Political Stability and Absence of Violence/Terrorism: Estimate
Costa Rica,SP.POP.65UP.TO.ZS,7.30153812947063,7.54048165736617,7.8063566552901,8.09197261892235,8.38591849348834,8.68314808106928,8.96546375076668,9.25051020676152,9.54984767296984,9.88043532311942,Population ages 65 and above (% of total population)
Costa Rica,EN.POP.DNST,89.6469056012534,90.7380728554642,91.8136114375245,92.8733059146103,93.9167645906776,94.9433019976498,95.952526439483,96.9438895417156,97.9131022326675,98.8554837446142,Population density (people per sq. km of land area)
Costa Rica,SI.POV.NAHC,,21.7,20.6,20.7,22.4,21.7,20.5,20.0,21.1,21.0,Poverty headcount ratio at national poverty lines (% of population)
Costa Rica,SH.STA.OWAD.ZS,56.7,57.6,58.4,59.2,60.0,60.8,61.6,,,,Prevalence of overweight (% of adults)
Costa Rica,SN.ITK.DEFC.ZS,3.8,3.8,3.8,4.1,4.3,4.1,3.6,3.1,3.0,3.1,Prevalence of undernourishment (% of population)
Costa Rica,SG.GEN.PARL.ZS,38.5964912280702,38.5964912280702,38.5964912280702,38.5964912280702,33.3333333333333,33.3333333333333,33.3333333333333,35.0877192982456,45.6140350877193,45.6140350877193,Proportion of seats held by women in national parliaments (%)
Costa Rica,SL.TLF.CACT.FM.ZS,59.184740005226,60.3299188506053,65.0193548387097,64.8227502921699,64.0509289333506,64.0571277439831,60.6105632851547,60.7518997467004,62.8022480721474,67.2279792746114,Ratio of female to male labor force participation rate (%) (modeled ILO estimate)
Costa Rica,RQ.EST,0.4651055,0.4497046,0.5717511,0.5832982,0.5148572,0.5257646,0.4074337,0.4479403,0.4888904,0.4980351,Regulatory Quality: Estimate
Costa Rica,EG.ELC.RNEW.ZS,93.3110716894501,91.2225386493084,91.8419500688028,88.314606741573,89.7915239307037,99.0011098779134,,,,,Renewable electricity output (% of total electricity output)
Costa Rica,EG.FEC.RNEW.ZS,40.3856010437012,38.0176010131836,38.0648002624512,37.7997016906738,37.6165008544922,38.326301574707,36.8058013916016,36.2042007446289,35.7047996520996,,Renewable energy consumption (% of total final energy consumption)
Costa Rica,GB.XPD.RSDV.GD.ZS,0.48492,0.46782,0.55606,0.55567,0.57209,0.44993,0.42926,0.42336,,,Research and development expenditure (% of GDP)
Costa Rica,RL.EST,0.5236668,0.4513585,0.5196874,0.55167,0.5605012,0.5047452,0.4660427,0.4548208,0.4804583,0.5440922,Rule of Law: Estimate
Costa Rica,SE.PRM.ENRR,116.899368286133,115.888191223145,114.669548034668,112.320190429688,111.772857666016,111.297950744629,111.761138916016,110.833473205566,113.294288635254,116.182289123535,"School enrollment, primary (% gross)"
Costa Rica,SE.ENR.PRSC.FM.ZS,1.00734996795654,1.00841999053955,1.01006996631622,1.02138996124268,1.02211999893188,1.01672005653381,1.02941000461578,1.04103004932404,1.04136002063751,1.04131996631622,"School enrollment, primary and secondary (gross), gender parity index (GPI)"
Costa Rica,IP.JRN.ARTC.SC,261.15,265.66,310.97,276.98,363.67,361.64,388.92,496.72,507.41,,Scientific and technical journal articles
Costa Rica,IC.LGL.CRED.XQ,,,,2.0,2.0,10.0,10.0,10.0,10.0,10.0,Strength of legal rights index (0=weak to 12=strong)
Costa Rica,ER.PTD.TOTL.ZS,,,,,,,3.03546193741007,3.03538959317313,3.03538959317313,,Terrestrial and marine protected areas (% of total territorial area)
Costa Rica,SL.UEM.TOTL.ZS,7.17,10.14,9.78,8.77,9.06,9.0,8.6,8.14,9.63,11.49,"Unemployment, total (% of total labor force) (modeled ILO estimate)"
Costa Rica,SP.UWT.TFRT,11.7,7.6,,,,,,,13.7,,Unmet need for contraception (% of married women ages 15-49)
Costa Rica,VA.EST,1.03989,1.053863,1.08822,1.078483,1.138346,1.151579,1.117966,1.120646,1.141728,1.125299,Voice and Accountability: Estimate
Czech Republic,EG.CFT.ACCS.ZS,96.78,96.77,96.99,97.07,97.14,97.17,97.13,,,,Access to clean fuels and technologies for cooking (% of population)
Czech Republic,EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Access to electricity (% of population)
Czech Republic,NY.ADJ.DRES.GN.ZS,0.275888179254501,0.324210564625848,0.177755455106561,0.0963438557072416,0.0785098579678937,0.0521065499215331,0.0465966415943561,0.0700261968890382,0.136571059585048,0.187482274571074,Adjusted savings: natural resources depletion (% of GNI)
Czech Republic,NY.ADJ.DFOR.GN.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0149657377311358,0.0780050930075826,0.145886865090032,Adjusted savings: net forest depletion (% of GNI)
Czech Republic,AG.LND.AGRI.ZS,54.8161574313827,54.7514241325738,54.706720186456,45.5969955969956,45.5322455322455,45.2532055433234,45.1696451696452,45.6029011786038,45.6347150259067,,Agricultural land (% of land area)
Czech Republic,NV.AGR.TOTL.ZS,1.54059611257066,1.98251099186352,2.25118564547244,2.36477116624437,2.41345254208349,2.21121387268241,2.08704712424115,2.0576068880787,1.93664487542205,1.93659377905495,"Agriculture, forestry, and fishing, value added (% of GDP)"
Czech Republic,ER.H2O.FWTL.ZS,,,13.9954372623574,,,,,12.3954372623574,,,"Annual freshwater withdrawals, total (% of internal resources)"
Czech Republic,SI.SPR.PCAP.ZG,,,,,,,,,3.65,,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)"
Czech Republic,SH.DTH.COMM.ZS,4.56675539494744,,,,,5.08745843527432,,,,5.82779134424743,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)"
Czech Republic,SL.TLF.0714.ZS,,,,,,,,,,,"Children in employment, total (% of children ages 7-14)"
Czech Republic,EN.ATM.CO2E.PC,10.8769849566706,10.5734631798057,10.196193719118,9.76957796031908,9.47712222694416,9.57514081800604,9.73469317450937,9.76172591693868,9.64070499819002,,CO2 emissions (metric tons per capita)
Czech Republic,CC.EST,0.3316386,0.3417933,0.2722682,0.228799,0.3677951,0.4337359,0.5367572,0.5676827,0.5038155,0.5062277,Control of Corruption: Estimate
Czech Republic,EN.CLC.CDDY.XD,,,,,,,,,,,Cooling Degree Days (projected change in number of degree Celsius)
Czech Republic,EN.CLC.MDAT.ZS,,,,,,,,,,,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)"
Czech Republic,IC.BUS.EASE.XQ,,,,,,,,,,41.0,Ease of doing business index (1=most business-friendly regulations)
Czech Republic,EG.ELC.COAL.ZS,58.3024662415604,57.0699271688024,53.7185506477326,50.8220165565994,51.1551659302435,53.0611503824925,,,,,Electricity production from coal sources (% of total)
Czech Republic,EG.IMP.CONS.ZS,28.6957955882688,24.7747211159996,23.3993144029084,28.1041136321624,28.9898067917948,31.6236986314595,,,,,"Energy imports, net (% of energy use)"
Czech Republic,EG.EGY.PRIM.PP.KD,6.31193744774116,5.96802804801372,5.99625989699676,5.93476474792561,5.73370706160301,5.50770869901654,,,,,Energy intensity level of primary energy (MJ/$2011 PPP GDP)
Czech Republic,EG.USE.PCAP.KG.OE,4237.89674072334,4077.35605875256,4054.08501838826,3989.99141357576,3915.11358247856,3860.00296414044,,,,,Energy use (kg of oil equivalent per capita)
Czech Republic,SP.DYN.TFRT.IN,1.51,1.43,1.45,1.46,1.53,1.57,1.63,1.69,1.71,1.71,"Fertility rate, total (births per woman)"
Czech Republic,AG.PRD.FOOD.XD,87.57,94.59,84.44,91.64,101.45,97.07,101.48,94.96,95.53,,Food production index (2014-2016 = 100)
Czech Republic,AG.LND.FRST.ZS,34.4041947177628,34.4327032625583,34.465673960896,34.4986531986532,34.5271691271691,34.5601606009584,34.5745920745921,34.6025126278979,34.6304404145078,34.6538860103627,Forest area (% of land area)
Czech Republic,EG.USE.COMM.FO.ZS,80.559800806804,79.2873391262345,77.20089282697,77.1817694354636,75.2785222475024,77.7345870580784,,,,,Fossil fuel energy consumption (% of total)
Czech Republic,NY.GDP.MKTP.KD.ZG,2.43490215904518,1.76035962445222,-0.785004299003617,-0.0459036735515213,2.26210289708078,5.38838083815307,2.5372845203138,5.16872430413071,3.19865610131447,2.31360520151742,GDP growth (annual %)
Czech Republic,EN.CLC.GHGR.MT.CE,,,,,,,,,,,GHG net emissions/removals by LUCF (Mt of CO2 equivalent)
Czech Republic,SI.POV.GINI,26.6,26.4,26.1,26.5,25.9,25.9,25.4,24.9,25.0,,Gini index (World Bank estimate)
Czech Republic,GE.EST,0.9052177,0.9309797,0.9289219,0.89182,1.017593,1.046509,1.036739,1.005325,0.9222081,0.8856382,Government Effectiveness: Estimate
Czech Republic,SE.XPD.TOTL.GB.ZS,9.34049034118652,9.92718029022217,9.55685043334961,9.60243988037109,9.41372966766357,13.8825197219849,14.15149974823,9.89634037017822,,,"Government expenditure on education, total (% of government expenditure)"
Czech Republic,EN.CLC.HEAT.XD,,,,,,,,,,,Heat Index 35 (projected change in days)
Czech Republic,SH.MED.BEDS.ZS,7.3,7.06,6.93,6.7,6.68,6.67,6.66,6.63,6.62,,"Hospital beds (per 1,000 people)"
Czech Republic,SI.DST.FRST.20,9.4,9.3,9.6,9.4,9.7,9.7,10.0,10.2,10.2,,Income share held by lowest 20%
Czech Republic,IT.NET.USER.ZS,68.82,70.49,73.43000782,74.1104,74.23171164,75.6688387,76.4811987,78.71917285,80.68816754,80.86694441,Individuals using the Internet (% of population)
Czech Republic,SL.TLF.ACTI.ZS,70.12,70.45,71.48,72.8,73.53,74.13,75.19,76.11,76.79,76.86,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)"
Czech Republic,SP.DYN.LE00.IN,77.4243902439025,77.8731707317073,78.0756097560976,78.1756097560976,78.8243902439024,78.5780487804878,79.0268292682927,78.9780487804878,79.0292682926829,79.1292682926829,"Life expectancy at birth, total (years)"
Czech Republic,SE.ADT.LITR.ZS,,,,,,,99.8330307006836,,,,"Literacy rate, adult total (% of people ages 15 and above)"
Czech Republic,EN.MAM.THRD.NO,,,,,,,,,3.0,,"Mammal species, threatened"
Czech Republic,EN.CLC.PRCP.XD,,,,,,,,,,,"Maximum 5-day Rainfall, 25-year Return Level (projected change in mm)"
Czech Republic,EN.CLC.SPEI.XD,,,,,,,,,,,"Mean Drought Index (projected change, unitless)"
Czech Republic,EN.ATM.METH.PC,1.3155872263927,1.31001188252233,1.29295766205854,1.21644180405453,1.20851122533062,1.20708598349393,1.17732435437387,1.17325713737718,1.16933999929256,,Methane emissions (metric tons of CO2 equivalent per capita)
Czech Republic,SH.DYN.MORT,3.4,3.3,3.2,3.1,3.1,3.2,3.2,3.2,3.2,3.2,"Mortality rate, under-5 (per 1,000 live births)"
Czech Republic,SM.POP.NETM,,,59997.0,,,,,110057.0,,,Net migration
Czech Republic,EN.ATM.NOXE.PC,0.435346716426033,0.449691351673119,0.489021514568132,0.474593010338709,0.485494682503104,0.528159381623031,0.529985239911068,0.498374713222164,0.486362654573013,,Nitrous oxide emissions (metric tons of CO2 equivalent per capita)
Czech Republic,IP.PAT.RESD,868.0,783.0,867.0,984.0,910.0,880.0,792.0,794.0,678.0,765.0,"Patent applications, residents"
Czech Republic,SH.H2O.SMDW.ZS,97.39212832,97.51333782,97.63557827,97.75822823,97.88044412,97.88072219,97.880998,97.88131644,97.88166401,97.88204972,People using safely managed drinking water services (% of population)
